1,1873,0
2,1873,0
1,1859,0
2,1859,0
3,1859,0
1,1859,0
2,1859,0
3,1859,0
4,1859,0
5,1859,0
6,1859,0
7,1859,0
8,1859,0
9,1859,0
1,
2,
1,
2,
1,
2,
3,
1,1873,0
2,1873,0
1,1873,0
2,1873,0
3,1873,0
4,1873,0
5,1873,0
6,1873,0
7,1873,0
8,1873,0
9,1873,0
