0.99,3923
0.98,3923
0.97,3923
0.96,3923
0.95,3923
0.94,3236
0.9299999999999999,3923
0.9199999999999999,3265
0.9099999999999999,3923
0.8999999999999999,3923
0.8899999999999999,3923
0.8799999999999999,3923
0.8699999999999999,3235
0.8599999999999999,3923
0.8499999999999999,3923
0.8399999999999999,3235
0.8299999999999998,3255
0.8199999999999998,3327
0.8099999999999998,3923
0.7999999999999998,3923
0.7899999999999998,3140
0.7799999999999998,3323
0.7699999999999998,3235
0.7599999999999998,3235
0.7499999999999998,3255
0.7399999999999998,3923
0.7299999999999998,3923
0.7199999999999998,3265
0.7099999999999997,3923
0.6999999999999997,3265
0.6899999999999997,3923
0.6799999999999997,3205
0.6699999999999997,3265
0.6599999999999997,3915
0.6499999999999997,3237
0.6399999999999997,3228
0.6299999999999997,3235
0.6199999999999997,3282
0.6099999999999997,3923
0.5999999999999996,3276
0.5899999999999996,3174
0.5799999999999996,3288
0.5699999999999996,3140
0.5599999999999996,3923
0.5499999999999996,3923
0.5399999999999996,3235
0.5299999999999996,3235
0.5199999999999996,3140
0.5099999999999996,3235
0.49999999999999956,3473
0.48999999999999955,3402
0.47999999999999954,3923
0.46999999999999953,3923
0.4599999999999995,3923
0.4499999999999995,3491
0.4399999999999995,3422
0.4299999999999995,3923
0.4199999999999995,3468
0.4099999999999995,3923
0.39999999999999947,3455
0.38999999999999946,3364
0.37999999999999945,3316
0.36999999999999944,3472
0.35999999999999943,3595
0.3499999999999994,3512
0.3399999999999994,3498
0.3299999999999994,3411
0.3199999999999994,3923
0.3099999999999994,3415
0.2999999999999994,3448
0.28999999999999937,3469
0.27999999999999936,3432
0.26999999999999935,3432
0.25999999999999934,3923
0.24999999999999933,3923
0.23999999999999932,3358
0.22999999999999932,3923
0.2199999999999993,3923
0.2099999999999993,3391
0.1999999999999993,3923
0.18999999999999928,3923
0.17999999999999927,3923
0.16999999999999926,3487
0.15999999999999925,3923
0.14999999999999925,3428
0.13999999999999924,3415
0.12999999999999923,3462
0.11999999999999923,3923
0.10999999999999924,3452
0.09999999999999924,3453
0.08999999999999925,3923
0.07999999999999925,3570
0.06999999999999926,3440
0.059999999999999255,3427
0.04999999999999925,3923
0.03999999999999925,3923
0.02999999999999925,3923
0.019999999999999248,3923
0.009999999999999247,3923
-7.528699885739343e-16,3923
