0,1987,[(0,1988),(0.0020507,1987),]
1,1987,[(0,1988),(0.0021112,1987),]
2,1987,[(0,1988),(0.0020981,1987),]
3,1987,[(0,1988),(0.0020646,1987),]
4,1987,[(0,1988),(0.0020935,1987),]
5,1987,[(0,1988),(0.0020469,1987),]
6,1987,[(0,1988),(0.0023081,1987),]
7,1987,[(0,1988),(0.0020694,1987),]
8,1987,[(0,1988),(0.0020414,1987),]
9,1987,[(0,1988),(0.0020568,1987),]
