2,1873,[(0,2012),(0.0004027,1945),(0.0005314,1923),(0.0005894,1899),(0.0008023,1874),(0.0012857,1873),]
3,1840,[(0,2012),(6.14e-05,1939),(0.0002809,1920),(0.0004788,1919),(0.0005324,1895),(0.0012379,1889),(0.0020334,1856),(0.0024081,1840),]
4,1873,[(0,2012),(0.000139,1988),(0.0001897,1965),(0.0002946,1959),(0.0004178,1958),(0.0004201,1942),(0.0005502,1894),(0.0009275,1890),(0.0013561,1889),(0.0023619,1873),]
5,1818,[(0,2012),(0.0002102,1920),(0.0003764,1896),(0.0004599,1890),(0.0007028,1889),(0.0009404,1873),(0.0018391,1866),(0.002446,1818),]
6,1866,[(0,2012),(0.0005399,2006),(0.0008516,1982),(0.0009409,1909),(0.0009482,1893),(0.0012293,1874),(0.0034527,1867),(0.003874,1866),]
7,1825,[(0,2012),(0.0001697,1954),(0.0002858,1920),(0.0005184,1914),(0.0006827,1898),(0.0008778,1865),(0.0008925,1844),(0.0011621,1843),(0.0015675,1828),(0.001602,1827),(0.003747,1825),]
9,1794,[(0,2012),(7.72e-05,2005),(8.72e-05,1953),(9.53e-05,1913),(0.0003584,1889),(0.0006162,1867),(0.0007741,1855),(0.0007867,1843),(0.0014258,1842),(0.001842,1818),(0.0024037,1794),]
0,1866,[(0,1988),(0.0013899,1981),(0.0063123,1959),(0.0082661,1958),(0.0102532,1900),(0.0112582,1866),]
1,1866,[(0,1988),(0.0014207,1981),(0.0063134,1959),(0.0082575,1958),(0.0101945,1900),(0.0111608,1866),]
2,1866,[(0,1988),(0.0013298,1981),(0.0062213,1959),(0.0083931,1958),(0.0104004,1900),(0.0113944,1866),]
3,1866,[(0,1988),(0.001338,1981),(0.0062267,1959),(0.0082295,1958),(0.0101604,1900),(0.0111284,1866),]
4,1866,[(0,1988),(0.0014272,1981),(0.0066131,1959),(0.0087712,1958),(0.0107572,1900),(0.0117283,1866),]
5,1866,[(0,1988),(0.001336,1981),(0.0061323,1959),(0.0080733,1958),(0.0100067,1900),(0.0109942,1866),]
6,1866,[(0,1988),(0.0013302,1981),(0.0065586,1959),(0.0085852,1958),(0.0105219,1900),(0.0114945,1866),]
7,1866,[(0,1988),(0.0013356,1981),(0.0062174,1959),(0.0081753,1958),(0.0102551,1900),(0.0112302,1866),]
8,1866,[(0,1988),(0.0013288,1981),(0.0061703,1959),(0.0081165,1958),(0.010048,1900),(0.0110279,1866),]
9,1866,[(0,1988),(0.0014348,1981),(0.0064717,1959),(0.0085335,1958),(0.0105434,1900),(0.0115202,1866),]
0,1842,[(0,2012),(2.41e-05,1920),(5.64e-05,1917),(0.0002276,1914),(0.0003288,1903),(0.000372,1892),(0.0004359,1890),(0.00057,1883),(0.0012633,1867),(0.0018392,1866),(0.0024741,1842),]
1,1874,[(0,2012),(0.0001345,2011),(0.0002841,1971),(0.0006773,1949),(0.0006849,1946),(0.001116,1925),(0.0012722,1901),(0.0013048,1900),(0.001414,1876),(0.0016405,1874),]
2,1873,[(0,2012),(0.0002768,1954),(0.0006274,1948),(0.0007205,1914),(0.0007597,1913),(0.0011478,1892),(0.0012718,1891),(0.0023887,1875),(0.003362,1873),]
3,1866,[(0,2012),(0.0020786,2008),(0.0021937,1920),(0.0024084,1919),(0.0027817,1897),(0.0027908,1873),(0.0039554,1866),]
4,1866,[(0,2012),(0.000106,1939),(0.0008227,1933),(0.0009282,1914),(0.0015402,1890),(0.0016909,1874),(0.0017714,1873),(0.001817,1866),]
5,1866,[(0,2012),(5.74e-05,2005),(0.0002134,1981),(0.000234,1975),(0.0004319,1959),(0.001595,1958),(0.0023988,1885),(0.0032317,1866),]
6,1840,[(0,2012),(9.14e-05,1954),(0.0005956,1930),(0.0008826,1924),(0.0014326,1890),(0.0015155,1874),(0.0017793,1841),(0.0030931,1840),]
7,1794,[(0,2012),(7.01e-05,1990),(0.0001243,1966),(0.0005075,1893),(0.0005693,1869),(0.001392,1850),(0.0014313,1826),(0.001692,1819),(0.0026521,1818),(0.003265,1794),]
8,1958,[(0,2012),(0.0002807,2005),(0.0003496,1999),(0.0008885,1983),(0.0010093,1961),(0.0011709,1960),(0.0019105,1958),]
9,1866,[(0,2012),(0.0002118,1990),(0.0004508,1898),(0.0007002,1874),(0.0011245,1867),(0.0027336,1866),]
