0,3901,[(0,3901),]
1,3901,[(0,3901),]
2,3901,[(0,3901),]
3,3901,[(0,3901),]
4,3901,[(0,3901),]
5,3901,[(0,3901),]
6,3901,[(0,3901),]
7,3901,[(0,3901),]
8,3901,[(0,3901),]
9,3901,[(0,3901),]
